ETH_ID,PPL_ID,FLG_ID,nom_ethnie,fichier_ETH_canonique,priorite
ETH_BAMBARA_BAMBARA_DU_BURKINA_FASO,PPL_BAMBARA,FLG_NIGERCONGO,Bambara du Burkina Faso,dataset/source/afrik/ethnies/PPL_BAMBARA/ETH_BAMBARA_BAMBARA_DU_BURKINA_FASO.txt,normal
ETH_BAMBARA_BAMBARA_DU_SENEGAL,PPL_BAMBARA,FLG_NIGERCONGO,Bambara du Sénégal,dataset/source/afrik/ethnies/PPL_BAMBARA/ETH_BAMBARA_BAMBARA_DU_SENEGAL.txt,normal
ETH_BAMBARA_BAMBARA_DE_COTE_D_IVOIRE,PPL_BAMBARA,FLG_NIGERCONGO,Bambara de Côte d'Ivoire,dataset/source/afrik/ethnies/PPL_BAMBARA/ETH_BAMBARA_BAMBARA_DE_COTE_D_IVOIRE.txt,normal
ETH_BAMILEKE_BAMILEKE_DU_NORD,PPL_BAMILEKE,FLG_NIGERCONGO,Bamiléké du Nord,dataset/source/afrik/ethnies/PPL_BAMILEKE/ETH_BAMILEKE_BAMILEKE_DU_NORD.txt,normal
ETH_BAMILEKE_BAMILEKE_DU_SUD,PPL_BAMILEKE,FLG_NIGERCONGO,Bamiléké du Sud,dataset/source/afrik/ethnies/PPL_BAMILEKE/ETH_BAMILEKE_BAMILEKE_DU_SUD.txt,normal
ETH_BANDA_BANDA_DE_RCA,PPL_BANDA,FLG_SOUDANIQUECENTRAL,Banda de RCA,dataset/source/afrik/ethnies/PPL_BANDA/ETH_BANDA_BANDA_DE_RCA.txt,normal
ETH_BANDA_BANDA_DE_RDC,PPL_BANDA,FLG_SOUDANIQUECENTRAL,Banda de RDC,dataset/source/afrik/ethnies/PPL_BANDA/ETH_BANDA_BANDA_DE_RDC.txt,normal
ETH_BANDA_BANDA_DU_SOUDAN_DU_SUD,PPL_BANDA,FLG_SOUDANIQUECENTRAL,Banda du Soudan du Sud,dataset/source/afrik/ethnies/PPL_BANDA/ETH_BANDA_BANDA_DU_SOUDAN_DU_SUD.txt,normal
ETH_BANYORO_BANYORO_DU_NORD,PPL_BANYORO,FLG_NIGERCONGO,Banyoro du Nord,dataset/source/afrik/ethnies/PPL_BANYORO/ETH_BANYORO_BANYORO_DU_NORD.txt,normal
ETH_BANYORO_BANYORO_DU_SUD,PPL_BANYORO,FLG_NIGERCONGO,Banyoro du Sud,dataset/source/afrik/ethnies/PPL_BANYORO/ETH_BANYORO_BANYORO_DU_SUD.txt,normal
ETH_BARMA_BARMA_DU_NORD,PPL_BARMA,FLG_SOUDANIQUECENTRAL,Barma du Nord,dataset/source/afrik/ethnies/PPL_BARMA/ETH_BARMA_BARMA_DU_NORD.txt,normal
ETH_BARMA_BARMA_DU_SUD,PPL_BARMA,FLG_SOUDANIQUECENTRAL,Barma du Sud,dataset/source/afrik/ethnies/PPL_BARMA/ETH_BARMA_BARMA_DU_SUD.txt,normal
ETH_BASKETO_BASKETO_DU_CENTRE,PPL_BASKETO,FLG_OMOTIQUE,Basketo du centre,dataset/source/afrik/ethnies/PPL_BASKETO/ETH_BASKETO_BASKETO_DU_CENTRE.txt,normal
ETH_BASOGA_BASOGA_DU_NORD,PPL_BASOGA,FLG_NIGERCONGO,Basoga du Nord,dataset/source/afrik/ethnies/PPL_BASOGA/ETH_BASOGA_BASOGA_DU_NORD.txt,normal
ETH_BASOGA_BASOGA_DU_SUD,PPL_BASOGA,FLG_NIGERCONGO,Basoga du Sud,dataset/source/afrik/ethnies/PPL_BASOGA/ETH_BASOGA_BASOGA_DU_SUD.txt,normal
ETH_BASSA_BASSA_DE_BUCHANAN,PPL_BASSA,FLG_MANDE,Bassa de Buchanan,dataset/source/afrik/ethnies/PPL_BASSA/ETH_BASSA_BASSA_DE_BUCHANAN.txt,normal
ETH_BASSA_BASSA_DE_LA_COTE_SUD,PPL_BASSA,FLG_MANDE,Bassa de la côte sud,dataset/source/afrik/ethnies/PPL_BASSA/ETH_BASSA_BASSA_DE_LA_COTE_SUD.txt,normal
ETH_BASSARI_BASSARI_DU_SENEGAL,PPL_BASSARI,FLG_NIGERCONGO,Bassari du Sénégal,dataset/source/afrik/ethnies/PPL_BASSARI/ETH_BASSARI_BASSARI_DU_SENEGAL.txt,normal
ETH_BASSARI_BASSARI_DE_GUINEE,PPL_BASSARI,FLG_NIGERCONGO,Bassari de Guinée,dataset/source/afrik/ethnies/PPL_BASSARI/ETH_BASSARI_BASSARI_DE_GUINEE.txt,normal
ETH_BASSA_CAM_BASSA_DU_NORD,PPL_BASSA_CAM,FLG_NIGERCONGO,Bassa du Nord,dataset/source/afrik/ethnies/PPL_BASSA_CAM/ETH_BASSA_CAM_BASSA_DU_NORD.txt,normal
ETH_BASSA_CAM_BASSA_DU_SUD,PPL_BASSA_CAM,FLG_NIGERCONGO,Bassa du Sud,dataset/source/afrik/ethnies/PPL_BASSA_CAM/ETH_BASSA_CAM_BASSA_DU_SUD.txt,normal
ETH_BASSA_NIGERIA_BASSA_NGE,PPL_BASSA_NIGERIA,FLG_BENOUECONGO,Bassa Nge,dataset/source/afrik/ethnies/PPL_BASSA_NIGERIA/ETH_BASSA_NIGERIA_BASSA_NGE.txt,normal
ETH_BASSA_NIGERIA_BASSA_KWOMU,PPL_BASSA_NIGERIA,FLG_BENOUECONGO,Bassa Kwomu,dataset/source/afrik/ethnies/PPL_BASSA_NIGERIA/ETH_BASSA_NIGERIA_BASSA_KWOMU.txt,normal
ETH_BASSA_NIGERIA_BASSA_KOMO,PPL_BASSA_NIGERIA,FLG_BENOUECONGO,Bassa Komo,dataset/source/afrik/ethnies/PPL_BASSA_NIGERIA/ETH_BASSA_NIGERIA_BASSA_KOMO.txt,normal
ETH_BEJA_HADENDOA,PPL_BEJA,FLG_COUCHITIQUE,Hadendoa,dataset/source/afrik/ethnies/PPL_BEJA/ETH_BEJA_HADENDOA.txt,normal
ETH_BEJA_BISHARIN,PPL_BEJA,FLG_COUCHITIQUE,Bisharin,dataset/source/afrik/ethnies/PPL_BEJA/ETH_BEJA_BISHARIN.txt,normal
ETH_BEJA_AMAR_AR,PPL_BEJA,FLG_COUCHITIQUE,Amar’ar,dataset/source/afrik/ethnies/PPL_BEJA/ETH_BEJA_AMAR_AR.txt,normal
ETH_BELANDA_BELANDA_DU_NORD,PPL_BELANDA,FLG_SOUDANIQUECENTRAL,Belanda du Nord,dataset/source/afrik/ethnies/PPL_BELANDA/ETH_BELANDA_BELANDA_DU_NORD.txt,normal
ETH_BELANDA_BELANDA_DU_SUD,PPL_BELANDA,FLG_SOUDANIQUECENTRAL,Belanda du Sud,dataset/source/afrik/ethnies/PPL_BELANDA/ETH_BELANDA_BELANDA_DU_SUD.txt,normal
ETH_BEMBA_BEMBA_DE_ZAMBIE,PPL_BEMBA,FLG_NIGERCONGO,Bemba de Zambie,dataset/source/afrik/ethnies/PPL_BEMBA/ETH_BEMBA_BEMBA_DE_ZAMBIE.txt,normal
ETH_BEMBA_BEMBA_DE_RDC,PPL_BEMBA,FLG_NIGERCONGO,Bemba de RDC,dataset/source/afrik/ethnies/PPL_BEMBA/ETH_BEMBA_BEMBA_DE_RDC.txt,normal
ETH_BEMBE_BEMBE_DU_NORD,PPL_BEMBE,FLG_NIGERCONGO,Bembe du Nord,dataset/source/afrik/ethnies/PPL_BEMBE/ETH_BEMBE_BEMBE_DU_NORD.txt,normal
ETH_BEMBE_BEMBE_DU_SUD,PPL_BEMBE,FLG_NIGERCONGO,Bembe du Sud,dataset/source/afrik/ethnies/PPL_BEMBE/ETH_BEMBE_BEMBE_DU_SUD.txt,normal
ETH_BENCH_BENCH_DU_NORD,PPL_BENCH,FLG_OMOTIQUE,Bench du Nord,dataset/source/afrik/ethnies/PPL_BENCH/ETH_BENCH_BENCH_DU_NORD.txt,normal
ETH_BENCH_BENCH_DU_SUD,PPL_BENCH,FLG_OMOTIQUE,Bench du Sud,dataset/source/afrik/ethnies/PPL_BENCH/ETH_BENCH_BENCH_DU_SUD.txt,normal
ETH_BERI_BERI_DU_TCHAD,PPL_BERI,FLG_SAHARIEN,Beri du Tchad,dataset/source/afrik/ethnies/PPL_BERI/ETH_BERI_BERI_DU_TCHAD.txt,normal
ETH_BERI_BERI_DU_SOUDAN,PPL_BERI,FLG_SAHARIEN,Beri du Soudan,dataset/source/afrik/ethnies/PPL_BERI/ETH_BERI_BERI_DU_SOUDAN.txt,normal
ETH_BETE_BETE_DE_GAGNOA,PPL_BETE,FLG_NIGERCONGO,Bété de Gagnoa,dataset/source/afrik/ethnies/PPL_BETE/ETH_BETE_BETE_DE_GAGNOA.txt,normal
ETH_BETE_BETE_DE_DALOA,PPL_BETE,FLG_NIGERCONGO,Bété de Daloa,dataset/source/afrik/ethnies/PPL_BETE/ETH_BETE_BETE_DE_DALOA.txt,normal
ETH_BETE_BETE_D_OUME,PPL_BETE,FLG_NIGERCONGO,Bété d'Oumé,dataset/source/afrik/ethnies/PPL_BETE/ETH_BETE_BETE_D_OUME.txt,normal
ETH_BETI_EWONDO,PPL_BETI,FLG_NIGERCONGO,Ewondo,dataset/source/afrik/ethnies/PPL_BETI/ETH_BETI_EWONDO.txt,normal
ETH_BETI_BULU,PPL_BETI,FLG_NIGERCONGO,Bulu,dataset/source/afrik/ethnies/PPL_BETI/ETH_BETI_BULU.txt,normal
ETH_BETI_FANG_DU_SUD_ELEMENTS_CULTURELS,PPL_BETI,FLG_NIGERCONGO,Fang du sud (éléments culturels),dataset/source/afrik/ethnies/PPL_BETI/ETH_BETI_FANG_DU_SUD_ELEMENTS_CULTURELS.txt,normal
ETH_BETI_FANG_BETI_FANG_DU_CAMEROUN,PPL_BETI_FANG,FLG_NIGERCONGO,Béti-Fang du Cameroun,dataset/source/afrik/ethnies/PPL_BETI_FANG/ETH_BETI_FANG_BETI_FANG_DU_CAMEROUN.txt,normal
ETH_BETI_FANG_BETI_FANG_DE_GUINEE_EQUATORIALE,PPL_BETI_FANG,FLG_NIGERCONGO,Béti-Fang de Guinée équatoriale,dataset/source/afrik/ethnies/PPL_BETI_FANG/ETH_BETI_FANG_BETI_FANG_DE_GUINEE_EQUATORIALE.txt,normal
ETH_BETSILEO_BETSILEO_DU_NORD,PPL_BETSILEO,FLG_AUSTRONESIENNE,Betsileo du Nord,dataset/source/afrik/ethnies/PPL_BETSILEO/ETH_BETSILEO_BETSILEO_DU_NORD.txt,normal
ETH_BETSILEO_BETSILEO_DU_SUD,PPL_BETSILEO,FLG_AUSTRONESIENNE,Betsileo du Sud,dataset/source/afrik/ethnies/PPL_BETSILEO/ETH_BETSILEO_BETSILEO_DU_SUD.txt,normal
ETH_BETSIMISARAKA_BETSIMISARAKA_DU_NORD,PPL_BETSIMISARAKA,FLG_AUSTRONESIENNE,Betsimisaraka du Nord,dataset/source/afrik/ethnies/PPL_BETSIMISARAKA/ETH_BETSIMISARAKA_BETSIMISARAKA_DU_NORD.txt,normal
ETH_BETSIMISARAKA_BETSIMISARAKA_DU_SUD,PPL_BETSIMISARAKA,FLG_AUSTRONESIENNE,Betsimisaraka du Sud,dataset/source/afrik/ethnies/PPL_BETSIMISARAKA/ETH_BETSIMISARAKA_BETSIMISARAKA_DU_SUD.txt,normal
ETH_BEZANOZANO_BEZANOZANO_DU_NORD,PPL_BEZANOZANO,FLG_AUSTRONESIENNE,Bezanozano du Nord,dataset/source/afrik/ethnies/PPL_BEZANOZANO/ETH_BEZANOZANO_BEZANOZANO_DU_NORD.txt,normal
ETH_BEZANOZANO_BEZANOZANO_DU_SUD,PPL_BEZANOZANO,FLG_AUSTRONESIENNE,Bezanozano du Sud,dataset/source/afrik/ethnies/PPL_BEZANOZANO/ETH_BEZANOZANO_BEZANOZANO_DU_SUD.txt,normal
ETH_BIDEYAT_BIDEYAT_DU_TCHAD,PPL_BIDEYAT,FLG_SAHARIEN,Bideyat du Tchad,dataset/source/afrik/ethnies/PPL_BIDEYAT/ETH_BIDEYAT_BIDEYAT_DU_TCHAD.txt,normal
ETH_BIDEYAT_BIDEYAT_DU_SOUDAN,PPL_BIDEYAT,FLG_SAHARIEN,Bideyat du Soudan,dataset/source/afrik/ethnies/PPL_BIDEYAT/ETH_BIDEYAT_BIDEYAT_DU_SOUDAN.txt,normal
ETH_BIDYOGO_BIDYOGO_DU_NORD,PPL_BIDYOGO,FLG_TCHADIQUE,Bidyogo du Nord,dataset/source/afrik/ethnies/PPL_BIDYOGO/ETH_BIDYOGO_BIDYOGO_DU_NORD.txt,normal
ETH_BIDYOGO_BIDYOGO_DU_SUD,PPL_BIDYOGO,FLG_TCHADIQUE,Bidyogo du Sud,dataset/source/afrik/ethnies/PPL_BIDYOGO/ETH_BIDYOGO_BIDYOGO_DU_SUD.txt,normal
ETH_BIJAOGO_BIJOGO_D_ORANGO,PPL_BIJAOGO,FLG_ATLANTIQUE,Bijogo d’Orango,dataset/source/afrik/ethnies/PPL_BIJAOGO/ETH_BIJAOGO_BIJOGO_D_ORANGO.txt,normal
ETH_BIJAOGO_BIJOGO_DE_FORMOSA,PPL_BIJAOGO,FLG_ATLANTIQUE,Bijogo de Formosa,dataset/source/afrik/ethnies/PPL_BIJAOGO/ETH_BIJAOGO_BIJOGO_DE_FORMOSA.txt,normal
ETH_BIJAOGO_BIJOGO_DE_UNO,PPL_BIJAOGO,FLG_ATLANTIQUE,Bijogo de Uno,dataset/source/afrik/ethnies/PPL_BIJAOGO/ETH_BIJAOGO_BIJOGO_DE_UNO.txt,normal
ETH_BILEN_BILEN_DE_KEREN,PPL_BILEN,FLG_COUCHITIQUE,Bilen de Keren,dataset/source/afrik/ethnies/PPL_BILEN/ETH_BILEN_BILEN_DE_KEREN.txt,normal
ETH_BILEN_BILEN_DE_HAGAZ,PPL_BILEN,FLG_COUCHITIQUE,Bilen de Hagaz,dataset/source/afrik/ethnies/PPL_BILEN/ETH_BILEN_BILEN_DE_HAGAZ.txt,normal
ETH_BOBO_BOBO_DE_BOBO_DIOULASSO,PPL_BOBO,FLG_NIGERCONGO,Bobo de Bobo-Dioulasso,dataset/source/afrik/ethnies/PPL_BOBO/ETH_BOBO_BOBO_DE_BOBO_DIOULASSO.txt,normal
ETH_BOBO_BOBO_MADARE_RURAUX,PPL_BOBO,FLG_NIGERCONGO,Bobo-Madare ruraux,dataset/source/afrik/ethnies/PPL_BOBO/ETH_BOBO_BOBO_MADARE_RURAUX.txt,normal
ETH_BOLIWA_BOLIWA_DU_NORD,PPL_BOLIWA,FLG_TCHADIQUE,Boliwa du Nord,dataset/source/afrik/ethnies/PPL_BOLIWA/ETH_BOLIWA_BOLIWA_DU_NORD.txt,normal
ETH_BOLIWA_BOLIWA_DU_SUD,PPL_BOLIWA,FLG_TCHADIQUE,Boliwa du Sud,dataset/source/afrik/ethnies/PPL_BOLIWA/ETH_BOLIWA_BOLIWA_DU_SUD.txt,normal
ETH_BONGO_BONGO_DU_NORD,PPL_BONGO,FLG_SOUDANIQUECENTRAL,Bongo du Nord,dataset/source/afrik/ethnies/PPL_BONGO/ETH_BONGO_BONGO_DU_NORD.txt,normal
ETH_BONGO_BONGO_DU_SUD,PPL_BONGO,FLG_SOUDANIQUECENTRAL,Bongo du Sud,dataset/source/afrik/ethnies/PPL_BONGO/ETH_BONGO_BONGO_DU_SUD.txt,normal
ETH_BOSO_BOSO_DU_NORD,PPL_BOSO,FLG_NIGERCONGO,Boso du Nord,dataset/source/afrik/ethnies/PPL_BOSO/ETH_BOSO_BOSO_DU_NORD.txt,normal
ETH_BOSO_BOSO_DU_SUD,PPL_BOSO,FLG_NIGERCONGO,Boso du Sud,dataset/source/afrik/ethnies/PPL_BOSO/ETH_BOSO_BOSO_DU_SUD.txt,normal
ETH_BRONG_BRONG_DU_GHANA,PPL_BRONG,FLG_NIGERCONGO,Brong du Ghana,dataset/source/afrik/ethnies/PPL_BRONG/ETH_BRONG_BRONG_DU_GHANA.txt,normal
ETH_BRONG_BRONG_DE_COTE_D_IVOIRE,PPL_BRONG,FLG_NIGERCONGO,Brong de Côte d'Ivoire,dataset/source/afrik/ethnies/PPL_BRONG/ETH_BRONG_BRONG_DE_COTE_D_IVOIRE.txt,normal
ETH_BUDUMA_BUDUMA_DU_TCHAD,PPL_BUDUMA,FLG_SAHARIEN,Buduma du Tchad,dataset/source/afrik/ethnies/PPL_BUDUMA/ETH_BUDUMA_BUDUMA_DU_TCHAD.txt,normal
ETH_BUDUMA_BUDUMA_DU_NIGER,PPL_BUDUMA,FLG_SAHARIEN,Buduma du Niger,dataset/source/afrik/ethnies/PPL_BUDUMA/ETH_BUDUMA_BUDUMA_DU_NIGER.txt,normal
ETH_BUDUMA_BUDUMA_DU_NIGERIA,PPL_BUDUMA,FLG_SAHARIEN,Buduma du Nigeria,dataset/source/afrik/ethnies/PPL_BUDUMA/ETH_BUDUMA_BUDUMA_DU_NIGERIA.txt,normal
ETH_BUGAKWE_BUGAKWE_DU_NORD,PPL_BUGAKWE,FLG_KXA,Bugakwe du Nord,dataset/source/afrik/ethnies/PPL_BUGAKWE/ETH_BUGAKWE_BUGAKWE_DU_NORD.txt,normal
ETH_BUGAKWE_BUGAKWE_DU_SUD,PPL_BUGAKWE,FLG_KXA,Bugakwe du Sud,dataset/source/afrik/ethnies/PPL_BUGAKWE/ETH_BUGAKWE_BUGAKWE_DU_SUD.txt,normal
ETH_BUGANDA_BAGANDA_DU_NORD,PPL_BUGANDA,FLG_BANTU,Baganda du Nord,dataset/source/afrik/ethnies/PPL_BUGANDA/ETH_BUGANDA_BAGANDA_DU_NORD.txt,normal
ETH_BUGANDA_BAGANDA_DU_SUD,PPL_BUGANDA,FLG_BANTU,Baganda du Sud,dataset/source/afrik/ethnies/PPL_BUGANDA/ETH_BUGANDA_BAGANDA_DU_SUD.txt,normal
ETH_BULU_BULU_DU_NORD,PPL_BULU,FLG_NIGERCONGO,Bulu du Nord,dataset/source/afrik/ethnies/PPL_BULU/ETH_BULU_BULU_DU_NORD.txt,normal
ETH_BULU_BULU_DU_SUD,PPL_BULU,FLG_NIGERCONGO,Bulu du Sud,dataset/source/afrik/ethnies/PPL_BULU/ETH_BULU_BULU_DU_SUD.txt,normal
ETH_BURA_BURA_DU_NORD,PPL_BURA,FLG_TCHADIQUE,Bura du Nord,dataset/source/afrik/ethnies/PPL_BURA/ETH_BURA_BURA_DU_NORD.txt,normal
ETH_BURA_BURA_DU_SUD,PPL_BURA,FLG_TCHADIQUE,Bura du Sud,dataset/source/afrik/ethnies/PPL_BURA/ETH_BURA_BURA_DU_SUD.txt,normal
ETH_BURJI_BURJI_D_ETHIOPIE,PPL_BURJI,FLG_COUCHITIQUE,Burji d'Éthiopie,dataset/source/afrik/ethnies/PPL_BURJI/ETH_BURJI_BURJI_D_ETHIOPIE.txt,normal
ETH_BURJI_BURJI_DU_KENYA,PPL_BURJI,FLG_COUCHITIQUE,Burji du Kenya,dataset/source/afrik/ethnies/PPL_BURJI/ETH_BURJI_BURJI_DU_KENYA.txt,normal
ETH_BUSANSI_BUSANSI_DU_BURKINA_FASO,PPL_BUSANSI,FLG_NIGERCONGO,Busansi du Burkina Faso,dataset/source/afrik/ethnies/PPL_BUSANSI/ETH_BUSANSI_BUSANSI_DU_BURKINA_FASO.txt,normal
ETH_BUSANSI_BUSANSI_DU_GHANA,PPL_BUSANSI,FLG_NIGERCONGO,Busansi du Ghana,dataset/source/afrik/ethnies/PPL_BUSANSI/ETH_BUSANSI_BUSANSI_DU_GHANA.txt,normal
ETH_BUSSA_BISSA_DU_CENTRE_SUD_BURKINA_FASO,PPL_BUSSA,FLG_GUR,Bissa du Centre-Sud (Burkina Faso),dataset/source/afrik/ethnies/PPL_BUSSA/ETH_BUSSA_BISSA_DU_CENTRE_SUD_BURKINA_FASO.txt,normal
ETH_BUSSA_BISSA_DU_NORD_GHANA,PPL_BUSSA,FLG_GUR,Bissa du Nord-Ghana,dataset/source/afrik/ethnies/PPL_BUSSA/ETH_BUSSA_BISSA_DU_NORD_GHANA.txt,normal
ETH_BUSSA_BISSA_DU_TOGO,PPL_BUSSA,FLG_GUR,Bissa du Togo,dataset/source/afrik/ethnies/PPL_BUSSA/ETH_BUSSA_BISSA_DU_TOGO.txt,normal
ETH_BWABA_BWABA_DU_BURKINA_FASO,PPL_BWABA,FLG_NIGERCONGO,Bwaba du Burkina Faso,dataset/source/afrik/ethnies/PPL_BWABA/ETH_BWABA_BWABA_DU_BURKINA_FASO.txt,normal
ETH_BWABA_BWABA_DU_MALI,PPL_BWABA,FLG_NIGERCONGO,Bwaba du Mali,dataset/source/afrik/ethnies/PPL_BWABA/ETH_BWABA_BWABA_DU_MALI.txt,normal
ETH_CHAGA_ROMBO,PPL_CHAGA,FLG_NIGERCONGO,Rombo,dataset/source/afrik/ethnies/PPL_CHAGA/ETH_CHAGA_ROMBO.txt,normal
ETH_CHAGA_MACHAME,PPL_CHAGA,FLG_NIGERCONGO,Machame,dataset/source/afrik/ethnies/PPL_CHAGA/ETH_CHAGA_MACHAME.txt,normal
ETH_CHAGA_SIHA_KIBOSHO,PPL_CHAGA,FLG_NIGERCONGO,Siha/Kibosho,dataset/source/afrik/ethnies/PPL_CHAGA/ETH_CHAGA_SIHA_KIBOSHO.txt,normal
ETH_CHAOUI_CHAOUIS_DE_L_AURES_OUEST,PPL_CHAOUI,FLG_BERBERE,Chaouis de l’Aurès Ouest,dataset/source/afrik/ethnies/PPL_CHAOUI/ETH_CHAOUI_CHAOUIS_DE_L_AURES_OUEST.txt,normal
ETH_CHAOUI_CHAOUIS_DES_NEMEMCHA,PPL_CHAOUI,FLG_BERBERE,Chaouis des Nememcha,dataset/source/afrik/ethnies/PPL_CHAOUI/ETH_CHAOUI_CHAOUIS_DES_NEMEMCHA.txt,normal
ETH_CHAOUI_CHAOUIS_DES_AYATA,PPL_CHAOUI,FLG_BERBERE,Chaouis des Ayata,dataset/source/afrik/ethnies/PPL_CHAOUI/ETH_CHAOUI_CHAOUIS_DES_AYATA.txt,normal
ETH_CHENOUA_GROUPES_DES_ENVIRONS_DE_CHERCHELL,PPL_CHENOUA,FLG_BERBERE,Groupes des environs de Cherchell,dataset/source/afrik/ethnies/PPL_CHENOUA/ETH_CHENOUA_GROUPES_DES_ENVIRONS_DE_CHERCHELL.txt,normal
ETH_CHEWA_CHEWA_DU_MALAWI,PPL_CHEWA,FLG_NIGERCONGO,Chewa du Malawi,dataset/source/afrik/ethnies/PPL_CHEWA/ETH_CHEWA_CHEWA_DU_MALAWI.txt,normal
ETH_CHEWA_CHEWA_DU_MOZAMBIQUE,PPL_CHEWA,FLG_NIGERCONGO,Chewa du Mozambique,dataset/source/afrik/ethnies/PPL_CHEWA/ETH_CHEWA_CHEWA_DU_MOZAMBIQUE.txt,normal
ETH_CHEWA_CHEWA_DE_ZAMBIE,PPL_CHEWA,FLG_NIGERCONGO,Chewa de Zambie,dataset/source/afrik/ethnies/PPL_CHEWA/ETH_CHEWA_CHEWA_DE_ZAMBIE.txt,normal
ETH_CHLEUH_CHLEUHS_DU_SOUSS,PPL_CHLEUH,FLG_BERBERE,Chleuhs du Souss,dataset/source/afrik/ethnies/PPL_CHLEUH/ETH_CHLEUH_CHLEUHS_DU_SOUSS.txt,normal
ETH_CHLEUH_CHLEUHS_DE_L_ANTI_ATLAS,PPL_CHLEUH,FLG_BERBERE,Chleuhs de l’Anti-Atlas,dataset/source/afrik/ethnies/PPL_CHLEUH/ETH_CHLEUH_CHLEUHS_DE_L_ANTI_ATLAS.txt,normal
ETH_CHLEUH_CHLEUHS_DU_HAUT_ATLAS_OCCIDENTAL,PPL_CHLEUH,FLG_BERBERE,Chleuhs du Haut-Atlas occidental,dataset/source/afrik/ethnies/PPL_CHLEUH/ETH_CHLEUH_CHLEUHS_DU_HAUT_ATLAS_OCCIDENTAL.txt,normal
ETH_CHOPE_CHOPE_DU_NORD,PPL_CHOPE,FLG_NIGERCONGO,Chope du Nord,dataset/source/afrik/ethnies/PPL_CHOPE/ETH_CHOPE_CHOPE_DU_NORD.txt,normal
ETH_CHOPE_CHOPE_DU_SUD,PPL_CHOPE,FLG_NIGERCONGO,Chope du Sud,dataset/source/afrik/ethnies/PPL_CHOPE/ETH_CHOPE_CHOPE_DU_SUD.txt,normal
ETH_CHOPE_MOZ_CHOPE_DU_NORD,PPL_CHOPE_MOZ,FLG_NIGERCONGO,Chope du Nord,dataset/source/afrik/ethnies/PPL_CHOPE_MOZ/ETH_CHOPE_MOZ_CHOPE_DU_NORD.txt,normal
ETH_CHOPE_MOZ_CHOPE_DU_SUD,PPL_CHOPE_MOZ,FLG_NIGERCONGO,Chope du Sud,dataset/source/afrik/ethnies/PPL_CHOPE_MOZ/ETH_CHOPE_MOZ_CHOPE_DU_SUD.txt,normal
ETH_COMORIEN_NGAZIDJA_GRANDE_COMORE,PPL_COMORIEN,FLG_NIGERCONGO,Ngazidja (Grande Comore),dataset/source/afrik/ethnies/PPL_COMORIEN/ETH_COMORIEN_NGAZIDJA_GRANDE_COMORE.txt,normal
ETH_COMORIEN_NDZUANI_ANJOUAN,PPL_COMORIEN,FLG_NIGERCONGO,Ndzuani (Anjouan),dataset/source/afrik/ethnies/PPL_COMORIEN/ETH_COMORIEN_NDZUANI_ANJOUAN.txt,normal
ETH_COMORIEN_MWALI_MOHELI,PPL_COMORIEN,FLG_NIGERCONGO,Mwali (Mohéli),dataset/source/afrik/ethnies/PPL_COMORIEN/ETH_COMORIEN_MWALI_MOHELI.txt,normal
ETH_COMORIEN_MAORAIS_MAYOTTE,PPL_COMORIEN,FLG_NIGERCONGO,Maorais (Mayotte),dataset/source/afrik/ethnies/PPL_COMORIEN/ETH_COMORIEN_MAORAIS_MAYOTTE.txt,normal
ETH_CREOLE_CABOVERDIEN_CREOLE_DE_SANTIAGO,PPL_CREOLE_CABOVERDIEN,FLG_CREOLE,Créole de Santiago,dataset/source/afrik/ethnies/PPL_CREOLE_CABOVERDIEN/ETH_CREOLE_CABOVERDIEN_CREOLE_DE_SANTIAGO.txt,normal
ETH_CREOLE_CABOVERDIEN_CREOLE_DE_SAO_VICENTE,PPL_CREOLE_CABOVERDIEN,FLG_CREOLE,Créole de São Vicente,dataset/source/afrik/ethnies/PPL_CREOLE_CABOVERDIEN/ETH_CREOLE_CABOVERDIEN_CREOLE_DE_SAO_VICENTE.txt,normal
ETH_CREOLE_CABOVERDIEN_CREOLE_DE_FOGO,PPL_CREOLE_CABOVERDIEN,FLG_CREOLE,Créole de Fogo,dataset/source/afrik/ethnies/PPL_CREOLE_CABOVERDIEN/ETH_CREOLE_CABOVERDIEN_CREOLE_DE_FOGO.txt,normal
ETH_CREOLE_CABOVERDIEN_CREOLE_DE_BRAVA,PPL_CREOLE_CABOVERDIEN,FLG_CREOLE,Créole de Brava,dataset/source/afrik/ethnies/PPL_CREOLE_CABOVERDIEN/ETH_CREOLE_CABOVERDIEN_CREOLE_DE_BRAVA.txt,normal
ETH_CREOLE_CABOVERDIEN_AUTRES_ILES,PPL_CREOLE_CABOVERDIEN,FLG_CREOLE,Autres îles,dataset/source/afrik/ethnies/PPL_CREOLE_CABOVERDIEN/ETH_CREOLE_CABOVERDIEN_AUTRES_ILES.txt,normal
ETH_CREOLE_MACRO_CREOLES_CAP_VERDIENS,PPL_CREOLE_MACRO,FLG_CREOLE,Créoles cap-verdiens,dataset/source/afrik/ethnies/PPL_CREOLE_MACRO/ETH_CREOLE_MACRO_CREOLES_CAP_VERDIENS.txt,normal
ETH_CREOLE_MACRO_CRIOULO_DE_GUINEE_BISSAU,PPL_CREOLE_MACRO,FLG_CREOLE,Crioulo de Guinée-Bissau,dataset/source/afrik/ethnies/PPL_CREOLE_MACRO/ETH_CREOLE_MACRO_CRIOULO_DE_GUINEE_BISSAU.txt,normal
