PPL_ID,FLG_ID,ethnie_label_brut,source_index,source_inventaire,source_ppl_ethnies,source_labels,ETH_ID_proposé,fichier_ETH_existant,statut_generation,niveau,notes_convergence
PPL_AUSTRO_MACRO,FLG_AUSTRONESIENNE,Antambahoaka,1,1,1,Antambahoaka,ETH_AUSTRO_MACRO_ANTAMBAHOAKA,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_AUSTRO_MACRO_ANTAMBAHOAKA.txt,existant,ethnie_certaine,
PPL_AUSTRO_MACRO,FLG_AUSTRONESIENNE,Bezanozano,1,1,1,Bezanozano,ETH_AUSTRO_MACRO_BEZANOZANO,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_AUSTRO_MACRO_BEZANOZANO.txt,existant,ethnie_certaine,
PPL_AUSTRO_MACRO,FLG_AUSTRONESIENNE,Mikea,1,1,1,Mikea,ETH_AUSTRO_MACRO_MIKEA,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_AUSTRO_MACRO_MIKEA.txt,existant,ethnie_certaine,
PPL_AUSTRO_MACRO,FLG_AUSTRONESIENNE,Antsalova,1,1,1,Antsalova,ETH_AUSTRO_MACRO_ANTSALOVA,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_AUSTRO_MACRO_ANTSALOVA.txt,existant,ethnie_certaine,
PPL_AUSTRO_MACRO,FLG_AUSTRONESIENNE,Autres groupes malgaches,1,1,1,Autres groupes malgaches,,,manquant,macro_ou_agrégat,
PPL_AZANDE_SUD,FLG_SOUDANIQUECENTRAL,Azande du Soudan du Sud,1,1,1,Azande du Soudan du Sud,ETH_AZANDE_SUD_AZANDE_DU_SOUDAN_DU_SUD,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_AZANDE_SUD_AZANDE_DU_SOUDAN_DU_SUD.txt,existant,ethnie_certaine,
PPL_AZANDE_SUD,FLG_SOUDANIQUECENTRAL,Azande de RDC,1,1,1,Azande de RDC,ETH_AZANDE_SUD_AZANDE_DE_RDC,dataset/source/afrik/ethnies/ethnies_batch6_ethnies_certaines (1)/ETH_AZANDE_SUD_AZANDE_DE_RDC.txt,existant,ethnie_certaine,
PPL_AZANDE_SUD,FLG_SOUDANIQUECENTRAL,Azande de RCA,1,1,1,Azande de RCA,ETH_AZANDE_SUD_AZANDE_DE_RCA,dataset/source/afrik/ethnies/ethnies_batch6_ethnies_certaines (1)/ETH_AZANDE_SUD_AZANDE_DE_RCA.txt,existant,ethnie_certaine,
PPL_BABUR,FLG_TCHADIQUE,Babur du Nord,1,1,1,Babur du Nord,ETH_BABUR_BABUR_DU_NORD,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BABUR_BABUR_DU_NORD.txt,existant,ethnie_certaine,
PPL_BABUR,FLG_TCHADIQUE,Babur du Sud,1,1,1,Babur du Sud,ETH_BABUR_BABUR_DU_SUD,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BABUR_BABUR_DU_SUD.txt,existant,ethnie_certaine,
PPL_BADE,FLG_TCHADIQUE,Bade du Nord,1,1,1,Bade du Nord,ETH_BADE_BADE_DU_NORD,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BADE_BADE_DU_NORD.txt,existant,ethnie_certaine,
PPL_BADE,FLG_TCHADIQUE,Bade du Sud,1,1,1,Bade du Sud,ETH_BADE_BADE_DU_SUD,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BADE_BADE_DU_SUD.txt,existant,ethnie_certaine,
PPL_BAFUTA,FLG_NIGERCONGO,Bafuta du Nord,1,1,1,Bafuta du Nord,ETH_BAFUTA_BAFUTA_DU_NORD,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BAFUTA_BAFUTA_DU_NORD.txt,existant,ethnie_certaine,
PPL_BAFUTA,FLG_NIGERCONGO,Bafuta du Sud,1,1,1,Bafuta du Sud,ETH_BAFUTA_BAFUTA_DU_SUD,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BAFUTA_BAFUTA_DU_SUD.txt,existant,ethnie_certaine,
PPL_BAGA,FLG_ATLANTIQUE,Baga Sitemu,1,1,1,Baga Sitemu,ETH_BAGA_BAGA_SITEMU,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BAGA_BAGA_SITEMU.txt,existant,ethnie_certaine,
PPL_BAGA,FLG_ATLANTIQUE,Baga Kalum,1,1,1,Baga Kalum,ETH_BAGA_BAGA_KALUM,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BAGA_BAGA_KALUM.txt,existant,ethnie_certaine,
PPL_BAGA,FLG_ATLANTIQUE,Baga Koba,1,1,1,Baga Koba,ETH_BAGA_BAGA_KOBA,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BAGA_BAGA_KOBA.txt,existant,ethnie_certaine,
PPL_BAGA,FLG_ATLANTIQUE,Baga Mandori,1,1,1,Baga Mandori,ETH_BAGA_BAGA_MANDORI,dataset/source/afrik/ethnies/ethnies_batch7_ethnies_certaines (2)/ETH_BAGA_BAGA_MANDORI.txt,existant,ethnie_certaine,
PPL_BAGANDA,FLG_BANTU,À préciser (sous-groupes régionaux du Buganda),1,1,1,À préciser (sous-groupes régionaux du Buganda),,,manquant,sous_ethnie_ou_clan,
PPL_BAGANDA,FLG_BANTU,À préciser (autres segments lignagers internes),1,1,1,À préciser (autres segments lignagers internes),,,manquant,sous_ethnie_ou_clan,
PPL_BAGGAR,FLG_NIGERCONGO,Baggar du Nord,1,1,1,Baggar du Nord,ETH_BAGGAR_BAGGAR_DU_NORD,,manquant,ethnie_certaine,
PPL_BAGGAR,FLG_NIGERCONGO,Baggar du Sud,1,1,1,Baggar du Sud,ETH_BAGGAR_BAGGAR_DU_SUD,,manquant,ethnie_certaine,
PPL_BAINOUK,FLG_NIGERCONGO,Bainouk du Sénégal,1,1,1,Bainouk du Sénégal,ETH_BAINOUK_BAINOUK_DU_SENEGAL,,manquant,ethnie_certaine,
PPL_BAINOUK,FLG_NIGERCONGO,Bainouk de Gambie,1,1,1,Bainouk de Gambie,ETH_BAINOUK_BAINOUK_DE_GAMBIE,,manquant,ethnie_certaine,
PPL_BAINOUK,FLG_NIGERCONGO,Bainouk de Guinée-Bissau,1,1,1,Bainouk de Guinée-Bissau,ETH_BAINOUK_BAINOUK_DE_GUINEE_BISSAU,,manquant,ethnie_certaine,
PPL_BAKIGA,FLG_NIGERCONGO,Bakiga du Nord,1,1,1,Bakiga du Nord,ETH_BAKIGA_BAKIGA_DU_NORD,,manquant,ethnie_certaine,
PPL_BAKIGA,FLG_NIGERCONGO,Bakiga du Sud,1,1,1,Bakiga du Sud,ETH_BAKIGA_BAKIGA_DU_SUD,,manquant,ethnie_certaine,
PPL_BAKOSSI,FLG_BANTU,Communautés bakossi des versants ouest (villages de montagne),1,1,1,Communautés bakossi des versants ouest (villages de montagne),,,manquant,sous_ethnie_ou_clan,
PPL_BAKOSSI,FLG_BANTU,Communautés bakossi des versants est et des basses terres,1,1,1,Communautés bakossi des versants est et des basses terres,,,manquant,sous_ethnie_ou_clan,
PPL_BAKOSSI,FLG_BANTU,"À préciser (autres segments internes, lignages et sous-groupes locaux)",1,1,1,"À préciser (autres segments internes, lignages et sous-groupes locaux)",,,manquant,sous_ethnie_ou_clan,
PPL_BAKWE,FLG_KROU,Bakwé du Nord,1,1,1,Bakwé du Nord,ETH_BAKWE_BAKWE_DU_NORD,,manquant,ethnie_certaine,
PPL_BAKWE,FLG_KROU,Bakwé du Sud,1,1,1,Bakwé du Sud,ETH_BAKWE_BAKWE_DU_SUD,,manquant,ethnie_certaine,
PPL_BAKWERI,FLG_NIGERCONGO,Bakweri du Nord,1,1,1,Bakweri du Nord,ETH_BAKWERI_BAKWERI_DU_NORD,,manquant,ethnie_certaine,
PPL_BAKWERI,FLG_NIGERCONGO,Bakweri du Sud,1,1,1,Bakweri du Sud,ETH_BAKWERI_BAKWERI_DU_SUD,,manquant,ethnie_certaine,
PPL_BALANTA,FLG_NIGERCONGO,Balanta de Guinée-Bissau,1,1,1,Balanta de Guinée-Bissau,ETH_BALANTA_BALANTA_DE_GUINEE_BISSAU,,manquant,ethnie_certaine,
PPL_BALANTA,FLG_NIGERCONGO,Balanta du Sénégal,1,1,1,Balanta du Sénégal,ETH_BALANTA_BALANTA_DU_SENEGAL,,manquant,ethnie_certaine,
PPL_BAMBARA,FLG_NIGERCONGO,Bambara du Mali,1,1,1,Bambara du Mali,ETH_BAMBARA_BAMBARA_DU_MALI,,manquant,ethnie_certaine,
PPL_BAMBARA,FLG_NIGERCONGO,Bambara du Burkina Faso,1,1,1,Bambara du Burkina Faso,ETH_BAMBARA_BAMBARA_DU_BURKINA_FASO,,manquant,ethnie_certaine,
PPL_BAMBARA,FLG_NIGERCONGO,Bambara du Sénégal,1,1,1,Bambara du Sénégal,ETH_BAMBARA_BAMBARA_DU_SENEGAL,,manquant,ethnie_certaine,
PPL_BAMBARA,FLG_NIGERCONGO,Bambara de Côte d'Ivoire,1,1,1,Bambara de Côte d'Ivoire,ETH_BAMBARA_BAMBARA_DE_COTE_D_IVOIRE,,manquant,ethnie_certaine,
PPL_BAMILEKE,FLG_NIGERCONGO,Bamiléké du Nord,1,1,1,Bamiléké du Nord,ETH_BAMILEKE_BAMILEKE_DU_NORD,,manquant,ethnie_certaine,
PPL_BAMILEKE,FLG_NIGERCONGO,Bamiléké du Sud,1,1,1,Bamiléké du Sud,ETH_BAMILEKE_BAMILEKE_DU_SUD,,manquant,ethnie_certaine,
PPL_BANDA,FLG_SOUDANIQUECENTRAL,Banda de RCA,1,1,1,Banda de RCA,ETH_BANDA_BANDA_DE_RCA,,manquant,ethnie_certaine,
PPL_BANDA,FLG_SOUDANIQUECENTRAL,Banda de RDC,1,1,1,Banda de RDC,ETH_BANDA_BANDA_DE_RDC,,manquant,ethnie_certaine,
PPL_BANDA,FLG_SOUDANIQUECENTRAL,Banda du Soudan du Sud,1,1,1,Banda du Soudan du Sud,ETH_BANDA_BANDA_DU_SOUDAN_DU_SUD,,manquant,ethnie_certaine,
PPL_BANTU,FLG_NIGERCONGO,Groupes bantous divers,1,1,1,Groupes bantous divers,,,manquant,macro_ou_agrégat,
PPL_BANTU,FLG_NIGERCONGO,Variantes linguistiques,1,1,1,Variantes linguistiques,,,manquant,macro_ou_agrégat,
PPL_BANYORO,FLG_NIGERCONGO,Banyoro du Nord,1,1,1,Banyoro du Nord,ETH_BANYORO_BANYORO_DU_NORD,,manquant,ethnie_certaine,
PPL_BANYORO,FLG_NIGERCONGO,Banyoro du Sud,1,1,1,Banyoro du Sud,ETH_BANYORO_BANYORO_DU_SUD,,manquant,ethnie_certaine,
PPL_BARMA,FLG_SOUDANIQUECENTRAL,Barma du Nord,1,1,1,Barma du Nord,ETH_BARMA_BARMA_DU_NORD,,manquant,ethnie_certaine,
PPL_BARMA,FLG_SOUDANIQUECENTRAL,Barma du Sud,1,1,1,Barma du Sud,ETH_BARMA_BARMA_DU_SUD,,manquant,ethnie_certaine,
PPL_BASKETO,FLG_OMOTIQUE,Basketo du centre,1,1,1,Basketo du centre,ETH_BASKETO_BASKETO_DU_CENTRE,,manquant,ethnie_certaine,
PPL_BASKETO,FLG_OMOTIQUE,Sous-groupes ruraux,1,1,1,Sous-groupes ruraux,,,manquant,sous_ethnie_ou_clan,
PPL_BASOGA,FLG_NIGERCONGO,Basoga du Nord,1,1,1,Basoga du Nord,ETH_BASOGA_BASOGA_DU_NORD,,manquant,ethnie_certaine,
PPL_BASOGA,FLG_NIGERCONGO,Basoga du Sud,1,1,1,Basoga du Sud,ETH_BASOGA_BASOGA_DU_SUD,,manquant,ethnie_certaine,
PPL_BASSA,FLG_MANDE,Bassa de Buchanan,1,1,1,Bassa de Buchanan,ETH_BASSA_BASSA_DE_BUCHANAN,,manquant,ethnie_certaine,
PPL_BASSA,FLG_MANDE,Bassa de la côte sud,1,1,1,Bassa de la côte sud,ETH_BASSA_BASSA_DE_LA_COTE_SUD,,manquant,ethnie_certaine,
PPL_BASSARI,FLG_NIGERCONGO,Bassari du Sénégal,1,1,1,Bassari du Sénégal,ETH_BASSARI_BASSARI_DU_SENEGAL,,manquant,ethnie_certaine,
PPL_BASSARI,FLG_NIGERCONGO,Bassari de Guinée,1,1,1,Bassari de Guinée,ETH_BASSARI_BASSARI_DE_GUINEE,,manquant,ethnie_certaine,
PPL_BASSA_CAM,FLG_NIGERCONGO,Bassa du Nord,1,1,1,Bassa du Nord,ETH_BASSA_CAM_BASSA_DU_NORD,,manquant,ethnie_certaine,
PPL_BASSA_CAM,FLG_NIGERCONGO,Bassa du Sud,1,1,1,Bassa du Sud,ETH_BASSA_CAM_BASSA_DU_SUD,,manquant,ethnie_certaine,
PPL_BASSA_NIGERIA,FLG_BENOUECONGO,Bassa Nge,1,1,1,Bassa Nge,ETH_BASSA_NIGERIA_BASSA_NGE,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_BASSA_NIGERIA_BASSA_NGE.txt,existant,ethnie_certaine,
PPL_BASSA_NIGERIA,FLG_BENOUECONGO,Bassa Kwomu,1,1,1,Bassa Kwomu,ETH_BASSA_NIGERIA_BASSA_KWOMU,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_BASSA_NIGERIA_BASSA_KWOMU.txt,existant,ethnie_certaine,
PPL_BASSA_NIGERIA,FLG_BENOUECONGO,Bassa Komo,1,1,1,Bassa Komo,ETH_BASSA_NIGERIA_BASSA_KOMO,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_BASSA_NIGERIA_BASSA_KOMO.txt,existant,ethnie_certaine,
PPL_BEJA,FLG_COUCHITIQUE,Hadendoa,1,1,1,Hadendoa,ETH_BEJA_HADENDOA,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_BEJA_HADENDOA.txt,existant,ethnie_certaine,
PPL_BEJA,FLG_COUCHITIQUE,Bisharin,1,1,1,Bisharin,ETH_BEJA_BISHARIN,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_BEJA_BISHARIN.txt,existant,ethnie_certaine,
PPL_BEJA,FLG_COUCHITIQUE,Amar’ar,1,1,1,Amar’ar,ETH_BEJA_AMAR_AR,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_BEJA_AMAR_AR.txt,existant,ethnie_certaine,
PPL_BELANDA,FLG_SOUDANIQUECENTRAL,Belanda du Nord,1,1,1,Belanda du Nord,ETH_BELANDA_BELANDA_DU_NORD,,manquant,ethnie_certaine,
PPL_BELANDA,FLG_SOUDANIQUECENTRAL,Belanda du Sud,1,1,1,Belanda du Sud,ETH_BELANDA_BELANDA_DU_SUD,,manquant,ethnie_certaine,
PPL_BEMBA,FLG_NIGERCONGO,Bemba de Zambie,1,1,1,Bemba de Zambie,ETH_BEMBA_BEMBA_DE_ZAMBIE,,manquant,ethnie_certaine,
PPL_BEMBA,FLG_NIGERCONGO,Bemba de RDC,1,1,1,Bemba de RDC,ETH_BEMBA_BEMBA_DE_RDC,,manquant,ethnie_certaine,
PPL_BEMBE,FLG_NIGERCONGO,Bembe du Nord,1,1,1,Bembe du Nord,ETH_BEMBE_BEMBE_DU_NORD,,manquant,ethnie_certaine,
PPL_BEMBE,FLG_NIGERCONGO,Bembe du Sud,1,1,1,Bembe du Sud,ETH_BEMBE_BEMBE_DU_SUD,,manquant,ethnie_certaine,
PPL_BENCH,FLG_OMOTIQUE,Bench du Nord,1,1,1,Bench du Nord,ETH_BENCH_BENCH_DU_NORD,,manquant,ethnie_certaine,
PPL_BENCH,FLG_OMOTIQUE,Bench du Sud,1,1,1,Bench du Sud,ETH_BENCH_BENCH_DU_SUD,,manquant,ethnie_certaine,
PPL_BENOUECONGO_MACRO,FLG_BENOUECONGO,"Yoruba, Igbo, Ewe, Fon, Edos, Tiv, Nupe, Idoma, Ijaw, Ibibio, Annang, Efik…",1,1,1,"Yoruba, Igbo, Ewe, Fon, Edos, Tiv, Nupe, Idoma, Ijaw, Ibibio, Annang, Efik…",,,manquant,macro_ou_agrégat,
PPL_BENOUECONGO_MACRO,FLG_BENOUECONGO,Et l’ensemble des 48 peuples Bénoué-Congo répertoriés par AFRIK.,1,1,1,Et l’ensemble des 48 peuples Bénoué-Congo répertoriés par AFRIK.,,,manquant,macro_ou_agrégat,
PPL_BERI,FLG_SAHARIEN,Beri du Tchad,1,1,1,Beri du Tchad,ETH_BERI_BERI_DU_TCHAD,,manquant,ethnie_certaine,
PPL_BERI,FLG_SAHARIEN,Beri du Soudan,1,1,1,Beri du Soudan,ETH_BERI_BERI_DU_SOUDAN,,manquant,ethnie_certaine,
PPL_BETE,FLG_NIGERCONGO,Bété de Gagnoa,1,1,1,Bété de Gagnoa,ETH_BETE_BETE_DE_GAGNOA,,manquant,ethnie_certaine,
PPL_BETE,FLG_NIGERCONGO,Bété de Daloa,1,1,1,Bété de Daloa,ETH_BETE_BETE_DE_DALOA,,manquant,ethnie_certaine,
PPL_BETE,FLG_NIGERCONGO,Bété d'Oumé,1,1,1,Bété d'Oumé,ETH_BETE_BETE_D_OUME,,manquant,ethnie_certaine,
PPL_BETI,FLG_NIGERCONGO,Ewondo,1,1,1,Ewondo,ETH_BETI_EWONDO,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_BETI_EWONDO.txt,existant,ethnie_certaine,
PPL_BETI,FLG_NIGERCONGO,Bulu,1,1,1,Bulu,ETH_BETI_BULU,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_BETI_BULU.txt,existant,ethnie_certaine,
PPL_BETI,FLG_NIGERCONGO,Fang du sud (éléments culturels),1,1,1,Fang du sud (éléments culturels),ETH_BETI_FANG_DU_SUD_ELEMENTS_CULTURELS,,manquant,ethnie_certaine,
PPL_BETI,FLG_NIGERCONGO,"Sous-groupes beti (Mvog, Essomba, etc.)",1,1,1,"Sous-groupes beti (Mvog, Essomba, etc.)",,,manquant,macro_ou_agrégat,
PPL_BETI_FANG,FLG_NIGERCONGO,Béti-Fang du Cameroun,1,1,1,Béti-Fang du Cameroun,ETH_BETI_FANG_BETI_FANG_DU_CAMEROUN,,manquant,ethnie_certaine,
PPL_BETI_FANG,FLG_NIGERCONGO,Béti-Fang de Guinée équatoriale,1,1,1,Béti-Fang de Guinée équatoriale,ETH_BETI_FANG_BETI_FANG_DE_GUINEE_EQUATORIALE,,manquant,ethnie_certaine,
PPL_BETSILEO,FLG_AUSTRONESIENNE,Betsileo du Nord,1,1,1,Betsileo du Nord,ETH_BETSILEO_BETSILEO_DU_NORD,,manquant,ethnie_certaine,
PPL_BETSILEO,FLG_AUSTRONESIENNE,Betsileo du Sud,1,1,1,Betsileo du Sud,ETH_BETSILEO_BETSILEO_DU_SUD,,manquant,ethnie_certaine,
PPL_BETSIMISARAKA,FLG_AUSTRONESIENNE,Betsimisaraka du Nord,1,1,1,Betsimisaraka du Nord,ETH_BETSIMISARAKA_BETSIMISARAKA_DU_NORD,,manquant,ethnie_certaine,
PPL_BETSIMISARAKA,FLG_AUSTRONESIENNE,Betsimisaraka du Sud,1,1,1,Betsimisaraka du Sud,ETH_BETSIMISARAKA_BETSIMISARAKA_DU_SUD,,manquant,ethnie_certaine,
PPL_BEZANOZANO,FLG_AUSTRONESIENNE,Bezanozano du Nord,1,1,1,Bezanozano du Nord,ETH_BEZANOZANO_BEZANOZANO_DU_NORD,,manquant,ethnie_certaine,
PPL_BEZANOZANO,FLG_AUSTRONESIENNE,Bezanozano du Sud,1,1,1,Bezanozano du Sud,ETH_BEZANOZANO_BEZANOZANO_DU_SUD,,manquant,ethnie_certaine,
PPL_BIDEYAT,FLG_SAHARIEN,Bideyat du Tchad,1,1,1,Bideyat du Tchad,ETH_BIDEYAT_BIDEYAT_DU_TCHAD,,manquant,ethnie_certaine,
PPL_BIDEYAT,FLG_SAHARIEN,Bideyat du Soudan,1,1,1,Bideyat du Soudan,ETH_BIDEYAT_BIDEYAT_DU_SOUDAN,,manquant,ethnie_certaine,
PPL_BIDYOGO,FLG_TCHADIQUE,Bidyogo du Nord,1,1,1,Bidyogo du Nord,ETH_BIDYOGO_BIDYOGO_DU_NORD,,manquant,ethnie_certaine,
PPL_BIDYOGO,FLG_TCHADIQUE,Bidyogo du Sud,1,1,1,Bidyogo du Sud,ETH_BIDYOGO_BIDYOGO_DU_SUD,,manquant,ethnie_certaine,
PPL_BIJAOGO,FLG_ATLANTIQUE,Bijogo d’Orango,1,1,1,Bijogo d’Orango,ETH_BIJAOGO_BIJOGO_D_ORANGO,,manquant,ethnie_certaine,
PPL_BIJAOGO,FLG_ATLANTIQUE,Bijogo de Formosa,1,1,1,Bijogo de Formosa,ETH_BIJAOGO_BIJOGO_DE_FORMOSA,,manquant,ethnie_certaine,
PPL_BIJAOGO,FLG_ATLANTIQUE,Bijogo de Uno,1,1,1,Bijogo de Uno,ETH_BIJAOGO_BIJOGO_DE_UNO,,manquant,ethnie_certaine,
PPL_BILEN,FLG_COUCHITIQUE,Bilen de Keren,1,1,1,Bilen de Keren,ETH_BILEN_BILEN_DE_KEREN,,manquant,ethnie_certaine,
PPL_BILEN,FLG_COUCHITIQUE,Bilen de Hagaz,1,1,1,Bilen de Hagaz,ETH_BILEN_BILEN_DE_HAGAZ,,manquant,ethnie_certaine,
PPL_BILLE,FLG_BENOUECONGO,Communautés Bille du Delta,1,1,1,Communautés Bille du Delta,,,manquant,sous_ethnie_ou_clan,
PPL_BILLE,FLG_BENOUECONGO,Villages fluviaux,1,1,1,Villages fluviaux,,,manquant,sous_ethnie_ou_clan,
PPL_BOBO,FLG_NIGERCONGO,Bobo de Bobo-Dioulasso,1,1,1,Bobo de Bobo-Dioulasso,ETH_BOBO_BOBO_DE_BOBO_DIOULASSO,,manquant,ethnie_certaine,
PPL_BOBO,FLG_NIGERCONGO,Bobo-Madare ruraux,1,1,1,Bobo-Madare ruraux,ETH_BOBO_BOBO_MADARE_RURAUX,,manquant,ethnie_certaine,
PPL_BOLIWA,FLG_TCHADIQUE,Boliwa du Nord,1,1,1,Boliwa du Nord,ETH_BOLIWA_BOLIWA_DU_NORD,,manquant,ethnie_certaine,
PPL_BOLIWA,FLG_TCHADIQUE,Boliwa du Sud,1,1,1,Boliwa du Sud,ETH_BOLIWA_BOLIWA_DU_SUD,,manquant,ethnie_certaine,
PPL_BONGO,FLG_SOUDANIQUECENTRAL,Bongo du Nord,1,1,1,Bongo du Nord,ETH_BONGO_BONGO_DU_NORD,,manquant,ethnie_certaine,
PPL_BONGO,FLG_SOUDANIQUECENTRAL,Bongo du Sud,1,1,1,Bongo du Sud,ETH_BONGO_BONGO_DU_SUD,,manquant,ethnie_certaine,
PPL_BOSO,FLG_NIGERCONGO,Boso du Nord,1,1,1,Boso du Nord,ETH_BOSO_BOSO_DU_NORD,,manquant,ethnie_certaine,
PPL_BOSO,FLG_NIGERCONGO,Boso du Sud,1,1,1,Boso du Sud,ETH_BOSO_BOSO_DU_SUD,,manquant,ethnie_certaine,
PPL_BRONG,FLG_NIGERCONGO,Brong du Ghana,1,1,1,Brong du Ghana,ETH_BRONG_BRONG_DU_GHANA,,manquant,ethnie_certaine,
PPL_BRONG,FLG_NIGERCONGO,Brong de Côte d'Ivoire,1,1,1,Brong de Côte d'Ivoire,ETH_BRONG_BRONG_DE_COTE_D_IVOIRE,,manquant,ethnie_certaine,
PPL_BUDUMA,FLG_SAHARIEN,Buduma du Tchad,1,1,1,Buduma du Tchad,ETH_BUDUMA_BUDUMA_DU_TCHAD,,manquant,ethnie_certaine,
PPL_BUDUMA,FLG_SAHARIEN,Buduma du Niger,1,1,1,Buduma du Niger,ETH_BUDUMA_BUDUMA_DU_NIGER,,manquant,ethnie_certaine,
PPL_BUDUMA,FLG_SAHARIEN,Buduma du Nigeria,1,1,1,Buduma du Nigeria,ETH_BUDUMA_BUDUMA_DU_NIGERIA,,manquant,ethnie_certaine,
PPL_BUGAKWE,FLG_KXA,Bugakwe du Nord,1,1,1,Bugakwe du Nord,ETH_BUGAKWE_BUGAKWE_DU_NORD,,manquant,ethnie_certaine,
PPL_BUGAKWE,FLG_KXA,Bugakwe du Sud,1,1,1,Bugakwe du Sud,ETH_BUGAKWE_BUGAKWE_DU_SUD,,manquant,ethnie_certaine,
PPL_BUGANDA,FLG_BANTU,Baganda du Nord,1,1,1,Baganda du Nord,ETH_BUGANDA_BAGANDA_DU_NORD,,manquant,ethnie_certaine,
PPL_BUGANDA,FLG_BANTU,Baganda du Sud,1,1,1,Baganda du Sud,ETH_BUGANDA_BAGANDA_DU_SUD,,manquant,ethnie_certaine,
PPL_BULU,FLG_NIGERCONGO,Bulu du Nord,1,1,1,Bulu du Nord,ETH_BULU_BULU_DU_NORD,,manquant,ethnie_certaine,
PPL_BULU,FLG_NIGERCONGO,Bulu du Sud,1,1,1,Bulu du Sud,ETH_BULU_BULU_DU_SUD,,manquant,ethnie_certaine,
PPL_BURA,FLG_TCHADIQUE,Bura du Nord,1,1,1,Bura du Nord,ETH_BURA_BURA_DU_NORD,,manquant,ethnie_certaine,
PPL_BURA,FLG_TCHADIQUE,Bura du Sud,1,1,1,Bura du Sud,ETH_BURA_BURA_DU_SUD,,manquant,ethnie_certaine,
PPL_BURJI,FLG_COUCHITIQUE,Burji d'Éthiopie,1,1,1,Burji d'Éthiopie,ETH_BURJI_BURJI_D_ETHIOPIE,,manquant,ethnie_certaine,
PPL_BURJI,FLG_COUCHITIQUE,Burji du Kenya,1,1,1,Burji du Kenya,ETH_BURJI_BURJI_DU_KENYA,,manquant,ethnie_certaine,
PPL_BUSANSI,FLG_NIGERCONGO,Busansi du Burkina Faso,1,1,1,Busansi du Burkina Faso,ETH_BUSANSI_BUSANSI_DU_BURKINA_FASO,,manquant,ethnie_certaine,
PPL_BUSANSI,FLG_NIGERCONGO,Busansi du Ghana,1,1,1,Busansi du Ghana,ETH_BUSANSI_BUSANSI_DU_GHANA,,manquant,ethnie_certaine,
PPL_BUSSA,FLG_GUR,Bissa du Centre-Sud (Burkina Faso),1,1,1,Bissa du Centre-Sud (Burkina Faso),ETH_BUSSA_BISSA_DU_CENTRE_SUD_BURKINA_FASO,,manquant,ethnie_certaine,
PPL_BUSSA,FLG_GUR,Bissa du Nord-Ghana,1,1,1,Bissa du Nord-Ghana,ETH_BUSSA_BISSA_DU_NORD_GHANA,,manquant,ethnie_certaine,
PPL_BUSSA,FLG_GUR,Bissa du Togo,1,1,1,Bissa du Togo,ETH_BUSSA_BISSA_DU_TOGO,,manquant,ethnie_certaine,
PPL_BWABA,FLG_NIGERCONGO,Bwaba du Burkina Faso,1,1,1,Bwaba du Burkina Faso,ETH_BWABA_BWABA_DU_BURKINA_FASO,,manquant,ethnie_certaine,
PPL_BWABA,FLG_NIGERCONGO,Bwaba du Mali,1,1,1,Bwaba du Mali,ETH_BWABA_BWABA_DU_MALI,,manquant,ethnie_certaine,
PPL_CHAGA,FLG_NIGERCONGO,Rombo,1,1,1,Rombo,ETH_CHAGA_ROMBO,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_CHAGA_ROMBO.txt,existant,ethnie_certaine,
PPL_CHAGA,FLG_NIGERCONGO,Machame,1,1,1,Machame,ETH_CHAGA_MACHAME,dataset/source/afrik/ethnies/ethnies_batch4_certaines (1)/ETH_CHAGA_MACHAME.txt,existant,ethnie_certaine,
